,Site Id,Name,Latitude,Longitude,Basin
958,415605,Mount Cole Reservior at Lookout Tower,-37.283333,143.2,Wimmera River Basin
959,236208,Mount Emu Creek at Cudgee,-38.325,142.65,Hopkins River Basin
960,236211,Mount Emu Creek at Garvoc,-38.31462597,142.8164216,Hopkins River Basin
961,236213,Mount Emu Creek at Mena Park,-37.5304,143.46518,Hopkins River Basin
962,236203,Mount Emu Creek at Skipton,-37.68769856,143.36006737,Hopkins River Basin
963,236216,Mount Emu Creek at Taroon (Ayrford Road Bridge),-38.30559215,142.8812902,Hopkins River Basin
964,407236,Mount Hope Creek at Mitiamo,-36.16250846,144.2858042,Loddon River Basin
965,406226,Mount Ida Creek at Derrinal,-36.88032602,144.6519894,Campaspe River Basin
966,406224,Mount Pleasant Creek at Runnymede,-36.54565618,144.6377054,Campaspe River Basin
967,415227,Mount William Creek at Lake Lonsdale (Head Gauge),-37.030225,142.586322,Wimmera River Basin
968,415203,Mount William Creek at Lake Lonsdale (Tail Gauge),-37.03057,142.58359,Wimmera River Basin
969,415252,Mount William Creek at Mokepilly,-37.09651426,142.6264964,Wimmera River Basin
970,402207,Mountain Creek at Coopers,-36.70666667,147.22,Kiewa River Basin
971,222400,Moyangul River at Lookout Near Tin Mine,-36.66166667,148.2666667,Snowy River Basin
972,237200,Moyne River at Toolong,-38.31991057,142.2264285,Other
973,237208,Moyne River at Willatook,-38.16666667,142.2583333,Other
974,236238,Mt Emu Creek at Guthries Bridge,-37.64537,143.48288,Hopkins River Basin
975,404245,Mt Samaria Creek at Warnock Road,-36.77956697,146.0289694,Broken River Basin
976,404714,Muckatah Creek at Katamatite East School Rd,-36.03101,145.75988,Broken River Basin
977,404712,Muckatah Depression Drain at Numurkah Outfall,-36.08532673,145.4712786,Broken River Basin
978,404713,Muckatah Main Drain upstream of Naring Hall Road,-36.05509012,145.4896932,Broken River Basin
979,407300,Muckleford Creek at Muckleford North,-37.01668501,144.1417439,Loddon River Basin
980,414211,Mullaroo Creek at Lock 7 Offtake,-34.07333333,141.2466667,Murray Basin
981,414214,Mullaroo Creek at upstream of Lindsay River,-34.1221487,141.134619,Murray Basin
982,406263,Mullers Creek at Murray Valley Highway,-36.09591723,144.6753683,Campaspe River Basin
983,229648,Mullum Mullum Creek at Doncaster East,-37.75217561,145.1758546,Yarra River Basin
984,229240,Mullum Mullum Creek at Donvale,-37.81128933,145.2107507,Yarra River Basin
985,229236,Mullum Mullum Creek at Ringwood,-37.81071428,145.2323473,Yarra River Basin
986,426201,Murray R at 1.9 Km downstream of Of Lock 7,-34.07140242,141.235112,Other
987,414220,Murray R Psyche Bend Lagoon at Red Cliffs,-34.256814,142.233203,Murray Basin
988,409005,Murray River at Barham,-35.62983731,144.1242907,Murray Basin
989,409215,Murray River at Barmah,-36.01760591,144.9610344,Murray Basin
990,426200,Murray River at Below Rufus River. Operational Tables,-34.062193,141.244785,Other
991,414200,Murray River at Below Wakool Junction,-34.84718,143.34152,Murray Basin
992,414224,Murray River at Bottle Bend East Of Red Cliffs (Wq),-34.30721388,142.2468884,Murray Basin
993,414201,Murray River at Boundary Bend,-34.71966901,143.1698626,Murray Basin
994,409217,Murray River at Cobram,-35.91485155,145.6685293,Murray Basin
995,414207,Murray River at Colignan,-34.56709452,142.4072101,Murray Basin
996,414217,Murray River at Curlwaa,-34.11086871,141.9815818,Murray Basin
997,409222,Murray River at downstream of Campaspe R (Pianta Road),-36.09430152,144.6836231,Murray Basin
998,414216,Murray River at downstream of Mildura Weir (Chaffeys Grave Yard),-34.16650449,142.1600854,Murray Basin
999,409200,Murray River at Echuca,-36.11971666,144.74732777,Murray Basin
1000,414203,Murray River at Euston,-34.60025909,142.7581931,Murray Basin
1001,409234,Murray River at Goodnight Pumps,-34.95749328,143.3196269,Murray Basin
1002,409016,Murray River at Heywoods,-36.09978,147.02236,Murray Basin
1003,409011,Murray River at Hume Weir,-36.08895,147.05457,Murray Basin
1004,401201,Murray River at Jingellic,-35.931414,147.7115,Upper Murray River Basin
1005,414228,Murray River at Karadoc (Wq),-34.3264,142.2846,Murray Basin
1006,409211,Murray River at Koondrook,-35.63333333,144.1333333,Murray Basin
1007,414210,Murray River at Lock 11 Mildura (Head Gauge),-34.17280098,142.1598786,Murray Basin
1008,414209,Murray River at Lock 15 Euston (Head Gauge),-34.59966811,142.7597835,Murray Basin
1009,409221,Murray River at Lower Moira,-36.07955389,144.9665313,Murray Basin
1010,414206,Murray River at Merbein,-34.17327453,142.0823843,Murray Basin
1011,414202,Murray River at Mildura,-34.168146,142.160097,Murray Basin
1012,409206,Murray River at Nyah,-35.17363085,143.3823374,Murray Basin
1013,409214,Murray River at Pental Island Pumps,-35.423564,143.764787,Murray Basin
1014,409235,Murray River at Piambie Pumps,-34.93542814,143.3419938,Murray Basin
1015,409213,Murray River at Piangil,-35.05285194,143.3299954,Murray Basin
1016,414204,Murray River at Red Cliffs,-34.294223,142.2385366,Murray Basin
1017,414205,Murray River at Robinvale,-34.60349669,142.80250063,Murray Basin
1018,409204,Murray River at Swan Hill,-35.32763381,143.5641798,Murray Basin
1019,401416,Murray River at Talmalmo,-35.97666667,147.57,Upper Murray River Basin
1020,409202,Murray River at Tocumwal,-35.81351719,145.5566847,Murray Basin
1021,409210,Murray River at Tooleybuc,-35.03333333,143.3166667,Murray Basin
1022,409207,Murray River at Torrumbarry,-35.942574,144.46466,Murray Basin
1023,414219,Murray River at Wemen,-34.78511704,142.627589,Murray Basin
1024,409236,Murray River at Whyerie,-34.91219156,143.3314839,Murray Basin
1025,409216,Murray River at Yarrawonga Weir (Head Gauge),-36.00891578,146.0006128,Murray Basin
1026,409711,Murray Valley Drain 3 Outfall at Sheepwash Creek,-35.83995914,145.4956981,Murray Basin
1027,409712,Murray Valley Drain 6 Tail at 2 Km Nth Murray Valley Hw,-35.90830277,145.33217777,Murray Basin
1028,404711,Murray Valley Drain No 13 at Broken Ck Outfall,-36.03176306,145.2012377,Broken River Basin
1029,222216,Murrindal River at Basin Road (Buchan),-37.49131872,148.2273423,Snowy River Basin
1030,405404,Murrindindi River at Damsite Above Falls,-37.46666667,145.5616667,Goulburn River Basin
1031,405206,Murrindindi River at Murrindindi,-37.31666667,145.5,Goulburn River Basin
1032,405205,Murrindindi River at Murrindindi Above Colwells,-37.4136725,145.5640351,Goulburn River Basin
1033,236228,Musical Gully Creek at Musical Gully Reservoir H.G.,-37.37794925,143.3790836,Hopkins River Basin
1034,228280,Musk Creek Upstream Koo Wee Rup Longwarry Road,-38.1877,145.71,Bunyip River Basin
1035,236214,Muston Creek at Hexham,-38.03333333,142.6583333,Hopkins River Basin
1036,407258,Myers Creek at Myers Flat,-36.68992305,144.1998166,Loddon River Basin
1037,236611,Myuna Lane Swamp at Woorndoo,-37.81508334,142.7641672,Hopkins River Basin
1038,414724,Nangiloc Colignan Drain at Nangiloc,-34.47027003,142.3535825,Murray Basin
1039,414722,Nangiloc-Colignan Drain at Doerings Basin,-34.43826303,142.3151689,Murray Basin
1040,414721,Nangiloc-Colignan Drain at Hewetts Road,-34.50870495,142.3806733,Murray Basin
1041,414725,Nangiloc-Colignan Drain at Hillview Outfall,-34.37185384,142.2790466,Murray Basin
1042,401212,Nariel Creek at Upper Nariel,-36.44500012,147.8294929,Upper Murray River Basin
1043,234215,Naringhil Creek 5 Km upstream of Woady Yaloak River,-37.92072695,143.57288534,Other
1044,226021,Narracan Creek at Moe,-38.16300439,146.2690819,Latrobe River Basin
1045,226218,Narracan Creek at Thorpdale,-38.27191618,146.1865277,Latrobe River Basin
1046,409701,National Channel at downstream of Torrumbarry Headworks,-35.99262778,144.5085083,Murray Basin
1047,229299,New Chum Creek At Road 11 Off Myers Creek Road,-37.6339,145.519,Yarra River Basin
1048,407604,Newlyn Reservoir (Wq),-37.40278,144.00502,Loddon River Basin
1049,238242,Neylons Creek at Wando Heights,-37.41138528,141.6113327,Glenelg River Basin
1050,238709,Neylons Tile Drain at Wando Heights,-37.40778581,141.6101735,Glenelg River Basin
1051,223204,Nicholson River at Deptford,-37.59294631,147.697124,Tambo River Basin
1052,223217,Nicholson River at Pump House,-37.75058395,147.7274893,Tambo River Basin
1053,223210,Nicholson River at Sarsfield,-37.73756155,147.7109962,Tambo River Basin
1054,407285,Nine Mile Creek at Coads Road,-35.89600307,143.9956207,Loddon River Basin
1055,404251,Nine Mile Creek at Sellicks Road,-36.13108,145.48603,Broken River Basin
1056,407289,Nine Mile Creek at Serpentine Creek Offtake,-36.09771026,143.9242234,Loddon River Basin
1057,402216,Nine Mile Creek at Stanley,-36.38333333,146.775,Kiewa River Basin
1058,405327,Nine Mile Creek upstream of Gvw Dam Near Longwood,-36.87688345,145.4746745,Goulburn River Basin
1059,232704,No 2 Inflow Channel at Upper Stoney Creek Res,-37.81412349,144.1904048,Moorabool River Basin
1060,234205,No. 1 Waterway at Lake Terangpom,-38.11279941,143.31840883,Other
1061,225747,Nobles O/Fall at Valencia Ck,-37.82761047,146.983671,Thomson River Basin
1062,225019,North Cascade Creek at Thomson Valley Road,-37.805335,146.339268,Thomson River Basin
1063,415273,Norton Creek at Lower Norton,-36.78067,142.07403,Wimmera River Basin
1064,408702,Nyah Drain 11 at Showgrounds,-35.16725329,143.3784297,Avoca River Basin
1065,408701,Nyah Drain 13 at River Road,-35.19159026,143.384498,Avoca River Basin
1066,229201,O'Shannassy River at Warburton,-37.70833333,145.7833333,Yarra River Basin
1067,229421,O'Shannassy River Upstream Confluence With Yarra,-37.7079,145.785,Yarra River Basin
1068,235267,Olangolah Creek downstream of Olangolah Reservoir,-38.60944693,143.68048095,Other
1069,235250,Olangolah Weir at Spillway,-38.61200347,143.68214933,Other
1070,406769,Old Deakin Drain No 5 at Echuca-Kyabram Rd,-36.25464053,144.8430887,Campaspe River Basin
1071,229416,Olinda Creek Upstream Hull Road,-37.7781,145.361,Yarra River Basin
1072,228281,Olivers Creek At Bayview Road,-38.2885,145.196,Bunyip River Basin
1073,403256,One Mile Creek at Vincent Road,-36.36532277,146.3215106,Ovens River Basin
1074,403238,One Mile Creek at Wangaratta,-36.38,146.315,Ovens River Basin
1075,415222,Outlet Creek at Lake Hindmarsh,-35.94442839,141.8733457,Wimmera River Basin
1076,403250,Ovens River at Eurobin,-36.65235758,146.8570707,Ovens River Basin
1077,403244,Ovens River at Harrietville,-36.88408,147.06242,Ovens River Basin
1078,403245,Ovens River at Harrietville (West Branch),-36.90666667,147.05,Ovens River Basin
1079,403210,Ovens River at Myrtleford,-36.5712181,146.71790566,Ovens River Basin
1080,403241,Ovens River at Peechelba,-36.16297488,146.23634934,Ovens River Basin
1081,403230,Ovens River at Rocky Point,-36.5334707,146.6683095,Ovens River Basin
1082,403200,Ovens River at Wangaratta,-36.35066081,146.3209358,Ovens River Basin
1083,403242,Ovens River at Wangaratta (Combined Flow),-36.355,146.3283333,Ovens River Basin
1084,403205,Ovens Rivers at Bright,-36.72564366,146.9525954,Ovens River Basin
1085,232233,Paddock Creek upstream of Bostock Res,-37.59366238,144.1625743,Moorabool River Basin
1086,235264,Paikalac Creek at Painkalac Res. H.G.,-38.44253729,144.06721727,Other
1087,235220,Painkalac Creek at Airey's Inlet,-38.45,144.1,Other
1088,235232,Painkalac Creek at Painkalac Creek Dam,-38.44207078,144.07053536,Other
1089,235257,Painkalac Creek at upstream of Painkalac Dam,-38.43618368,144.04599725,Other
1090,409241,Parne Millo Creek at Nyah State Forest Golf Course (Wq),-35.13163487,143.361482,Murray Basin
1091,231230,Parwan Creek at Balliang Road,-37.73166667,144.3983333,Werribee River Basin
1092,231234,Parwan Creek at Parwan,-37.72326109,144.4150992,Werribee River Basin
1093,228274,Patterson River At National Water Sports Cntr Bangholme,-38.0576,145.146,Bunyip River Basin
1094,229656,Paul Creek at Aqueduct,-37.62333333,145.425,Yarra River Basin
1095,233710,Pennyroyal Channel downstream of Of Offtake,-38.4089484,143.85814119,Barwon River Basin
1096,233258,Pennyroyal Creek at Railway Culvert,-38.40847616,143.85829433,Barwon River Basin
1097,225233,Perry River at Perry Bridge,-38.00666667,147.2652778,Thomson River Basin
1098,407351,Phyland Lagoon at Gibbon Road,-35.976573,144.414906,Loddon River Basin
1099,407228,Piccaninny Creek at Kamarooka,-36.398,144.3785278,Loddon River Basin
1100,407253,Piccaninny Creek at Minto,-36.45193053,144.4693581,Loddon River Basin
1101,238234,Pigeon Ponds Creek at Koolomert,-37.31,141.5566667,Glenelg River Basin
1102,233706,Pincott Channel downstream of Pincott Reservoir,-37.54794,143.95241,Barwon River Basin
1103,233707,Pincott-White Swan Channel upstream of Long Hill Aquaduct,-37.53438,143.93691,Barwon River Basin
1104,405290,Pine Creek at Broadford,-37.28727058,145.0493121,Goulburn River Basin
1105,415607,Pine Lake,-36.77062055,142.3340653,Wimmera River Basin
1106,405318,Pipe Bypass at Gemleigh Meadows Storage,-36.78949692,145.7226749,Goulburn River Basin
1107,230707,Pipeline Inflow at Lancefield Basin,-37.28227712,144.695542,Maribyrnong River Basin
1108,234203,Pirron Yallock Creek at Pirron Yallock (Above H'Wy Br.),-38.35389484,143.41943015,Other
1109,229614,Plenty River at Lower Plenty,-37.73026944,145.1076,Yarra River Basin
1110,229216,Plenty River at Mernda,-37.60181944,145.1060389,Yarra River Basin
1111,235241,Porcupine Creek at Kawarren,-38.47866519,143.60646577,Other
1112,227254,Powlett R downstream of Wonthaggi,-38.566732,145.561338,Other
1113,227236,Powlett River at downstream of Foster Creek Junction,-38.55901685,145.7088978,Other
1114,227273,Powlett River At Mouth Of Powlett Road,-38.57365861,145.5105533,Other
1115,405226,Pranjip Creek at Moorilim,-36.62110636,145.3071965,Goulburn River Basin
1116,402401,Pretty Valley Br. East Kiewa R at Bogong High Plains,-36.88666667,147.2433333,Kiewa River Basin
1117,402405,Pretty Valley Br. East Kiewa R at Junction,-36.81333333,147.2283333,Kiewa River Basin
1118,414225,Psyche Bend Lagoon at Western Edge (Wq),-34.25662193,142.2248006,Murray Basin
1119,414730,Psyche Bend Lagoon Connecting Drain,-34.26309,142.22298,Murray Basin
1120,231203,Pykes Creek at Pykes Creek Reservoir,-37.61441958,144.2939186,Werribee River Basin
1121,231222,Pykes Creek at Pykes Creek Reservoir (H.Gauge),-37.61,144.295,Werribee River Basin
1122,407294,Pyramid Creek at Flannery's Bridge,-35.88516121,144.1768682,Loddon River Basin
1123,407296,Pyramid Creek at Yates Road,-35.88,144.1166667,Loddon River Basin
1124,407735,Pyramid Drain No.2 at upstream of Pyramid Creek,-35.87975862,144.1473478,Loddon River Basin
1125,407732,Pyramid No. 1 Drain at Hirds Swamp,-35.88133469,144.1014102,Loddon River Basin
1126,231224,Pyrites Creek at Above Merrimu Reservoir,-37.59166667,144.475,Werribee River Basin
1127,231214,Pyrites Creek at Bacchus Marsh,-37.68102156,144.4916016,Werribee River Basin
1128,231223,Pyrites Creek at Merrimu Reservoir (Head Gauge),-37.63333333,144.4916667,Werribee River Basin
1129,225809,Rain Gauge (Avon River) at Mount Wellington,-37.4960855,146.8575938,Thomson River Basin
1130,225810,Rain Gauge (Avon River) at Reeve Knob,-37.53120709,147.00603484,Thomson River Basin
1131,403803,Rain Gauge (Black Range Ck) at Trout Farm,-36.747788,146.53552,Ovens River Basin
1132,224220,Rain Gauge (Boggy Creek) at Bullumwaal,-37.67565758,147.55073373,Mitchell River Basin
1133,404810,Rain Gauge (Broken Creek) at Dookie Water Storage,-36.299633484,145.59564998,Broken River Basin
1134,404809,Rain Gauge (Broken Creek) at Goorambat,-36.40445,145.89723,Broken River Basin
1135,401800,Rain Gauge (Cobungra River) at Anglers Rest,-36.99368616,147.4891888,Upper Murray River Basin
1136,225802,Rain Gauge (Macalister River) at Mount Tamboritha,-37.46514422,146.6895905,Thomson River Basin
1137,225801,Rain Gauge (Macalister River) at Murderers Hill,-37.84995739,146.5562903,Thomson River Basin
1138,401825,Rain Gauge (Nariel Ck) at Upper Nariel,-36.44942851,147.82789973,Upper Murray River Basin
1139,223801,Rain Gauge (Tambo River) at Mt Elizabeth Helipad,-37.48586837,147.9264879,Tambo River Basin
1140,226815,Rain Gauge (Traralgon Ck) at Traralgon - Epa Yard,-38.19424828,146.531575,Latrobe River Basin
1141,403805,Rain Gauge (Upper 15 Mile Ck) at Handcocks,-36.78958665,146.2797375,Ovens River Basin
1142,403804,Rain Gauge (Upper Boggy Ck) at Myrrhee,-36.73951602,146.339692,Ovens River Basin
1143,401823,Rain Gauge (Victoria River) at Victoria Falls,-37.08802787,147.4579293,Upper Murray River Basin
1144,235805,Rain Gauge at Aarc,-38.33674877,144.104309632,Other
1145,235801,Rain Gauge at Av2,-38.389635663,144.172910811,Other
1146,226818,Rain Gauge at Balook,-38.43016562,146.5411682,Latrobe River Basin
1147,235806,Rain Gauge at Breakfast Creek,-38.384010605,144.061503832,Other
1148,226819,Rain Gauge at Calignee North,-38.31815714,146.5660235,Latrobe River Basin
1149,226817,Rain Gauge at Le Roy Quarry,-38.39122734,146.5151233,Latrobe River Basin
1150,226816,Rain Gauge at Mt Hooghly,-38.39228636,146.4663922,Latrobe River Basin
1151,226814,Rain Gauge at Mt Tassie,-38.3965772,146.5623601,Latrobe River Basin
1152,225236,Rainbow Creek at Heyfield,-38.00213184,146.7800107,Thomson River Basin
1153,405810,Raingauge (Big River) at Lower Frenchmans Spur,-37.52142748,146.0157669,Goulburn River Basin
1154,229803,Raingauge (Black Spur) Site 10E Nth Maroondah Off Rd 24,-37.59203056,145.6342806,Yarra River Basin
1155,406802,Raingauge (Campaspe River) at Redesdale,-37.01512226,144.54029496,Campaspe River Basin
1156,229800,Raingauge (Dandenong Road) at Carnegie,-37.88539014,145.0531808,Yarra River Basin
1157,229801,Raingauge (E.E. Gunn Reserve) at Ormond,-37.89955717,145.038023,Yarra River Basin
1158,405828,Raingauge (Enderlee) at Ken Cribbers,-36.91994,145.67951,Goulburn River Basin
1159,221800,Raingauge (Genoa River) at The Gorge,-37.41666667,149.5166667,East Gippsland Basin
1160,229808,Raingauge (Gladysdale) Off Yarr Junction-Noojee Rd,-37.82163253,145.6484785,Yarra River Basin
1161,234801,Raingauge (Lake Colac) at Colac,-38.33884,143.59028,Other
1162,231800,Raingauge (Lerderderg River) at Lerderderg No. 4,-37.43666667,144.315,Werribee River Basin
1163,225825,Raingauge (Macalister Rv) at High Ridge,-37.225254,146.603635,Thomson River Basin
1164,225826,Raingauge (Macalister Rv) at Mount Sunday,-37.33990803,146.4241852,Thomson River Basin
1165,225824,Raingauge (Macalister Rv) at Snowy Range,-37.286482,146.7184729,Thomson River Basin
1166,402889,Raingauge (Middle Creek) at Edneys,-36.20833333,146.8416667,Kiewa River Basin
1167,402821,Raingauge (Middle Creek) at Leneva,-36.20166667,146.89,Kiewa River Basin
1168,402888,Raingauge (Middle Creek) at Phillips,-36.23666667,146.84,Kiewa River Basin
1169,402899,Raingauge (Middle Creek) at Streets,-36.17166667,146.8933333,Kiewa River Basin
1170,401824,Raingauge (Morass Ck) at Uplands,-36.86810714,147.70141,Upper Murray River Basin
1171,405825,Raingauge (Moroko Park) at Geoff Sabire,-36.82549,145.85158,Goulburn River Basin
1172,226801,Raingauge (Representative Basin) at Latrobe No. 2,-37.84833333,145.8566667,Latrobe River Basin
1173,226802,Raingauge (Representative Basin) at Latrobe No. 3,-37.91666667,145.845,Latrobe River Basin
1174,405834,Raingauge (Shaws) at Warburton-Woods Point Road,-37.64499983,146.0138325,Goulburn River Basin
1175,226804,Raingauge (Site 3) at Walhalla St - Newborough,-38.19317406,146.2919737,Latrobe River Basin
1176,226805,Raingauge (Site 4) at Moe Indoor Recreation Centre,-38.1892,146.2808,Latrobe River Basin
1177,232800,Raingauge (Stony Ck) at Upper Stoney Ck Reservoir,-37.82302472,144.2077761,Moorabool River Basin
1178,229809,Raingauge (Sugarloaf Res.) at West Side Main Wall,-37.67225565,145.27894975,Yarra River Basin
1179,223800,Raingauge (Tambo River) at Mount Elizabeth,-37.48681597,147.9309223,Tambo River Basin
1180,233801,Raingauge (West Barwon R) at West Barwon Dam,-38.53150589,143.71941657,Barwon River Basin
1181,229802,Raingauge (Xavier Prep. School) at Brighton,-37.92849536,144.9906078,Yarra River Basin
1182,229812,Raingauge (Yarra Portal) Junct. Of 32 - 9 Rd Bulk Gauge,-37.72907792,146.0450597,Yarra River Basin
1183,233814,Raingauge at Benwerin,-38.48352252,143.91361767,Barwon River Basin
1184,225823,Raingauge at Blanket Hill,-37.83986,146.68784,Thomson River Basin
1185,233813,Raingauge at Boonah,-38.40963885,143.97795121,Barwon River Basin
1186,408801,Raingauge at Bung Bong,-37.109147,143.551866,Avoca River Basin
1187,233815,Raingauge at Buninyong,-37.67282038,143.943234,Barwon River Basin
1188,226828,Raingauge at Jeeralang South Hallams Rd,-38.3706,146.43916,Latrobe River Basin
1189,226829,Raingauge at Jerralang Dobbins Road,-38.35452052,146.43785576,Latrobe River Basin
1190,231803,Raingauge at Lerderderg No. 1,-37.47166667,144.2233333,Werribee River Basin
1191,231801,Raingauge at Lerderderg No. 3,-37.46833333,144.4166667,Werribee River Basin
1192,405837,Raingauge at Marysville Golf Club,-37.49575412,145.7478455,Goulburn River Basin
1193,226825,Raingauge at Moe South,-38.2186,146.24868,Latrobe River Basin
1194,223802,Raingauge at Mount Elizabeth Sommerville Track,-37.47524703,147.913057,Tambo River Basin
1195,225819,Raingauge at Mt Useful,-37.6952044,146.5049119,Thomson River Basin
1196,226827,Raingauge at Thorpdale Peak,-38.30531,146.21397,Latrobe River Basin
1197,405836,Raingauge at Willowmavin,-37.253,144.86157,Goulburn River Basin
1198,226826,Raingauge at Yarragon South,-38.2741,146.09125,Latrobe River Basin
1199,407805,Raingauge At Bullarto South,-37.41764,144.21528,Loddon River Basin
1200,233803,Raingauge Mount Cowley,-38.54785239,143.86021699,Barwon River Basin
1201,233802,Raingauge Mount Sabine,-38.62385017,143.72969074,Barwon River Basin
1202,229804,Raingauge Poley Tower at Fire Tower,-37.62771825,145.8021479,Yarra River Basin
1203,233716,Raised Bed Drain at Langleys,-38.22678889,143.9108194,Barwon River Basin
1204,409606,Rat Castle Creek at Sandridge Track,-35.933333,145.0,Murray Basin
1205,414703,Red Cliffs Drain No 1 at Blounts Road (Barnet Road),-34.27440335,142.21043721,Murray Basin
1206,414705,Red Cliffs Drain No. 10 upstream of Outfall To South East Basin,-34.33073826,142.2355837,Murray Basin
1207,414712,Red Cliffs Drain No. 3 And 4 at Woorlang,-34.28621,142.21761,Murray Basin
1208,414704,Red Cliffs Drain No. 5 at Woomera Avenue,-34.28536595,142.23423476,Murray Basin
1209,414714,Red Cliffs Drain No. 8 at Stewarts Road,-34.32109955,142.2381488,Murray Basin
1210,239601,Red Gum Swamp at Eastern Shore,-36.766667,141.516667,Other
1211,408218,Redbank Creek at Redbank Reservoir H.G.,-36.95059195,143.3156778,Avoca River Basin
1212,409230,Reed Beds Swamp at Gulpa Creek Road,-35.83582472,144.9462032,Murray Basin
1213,403215,Reedy Creek at Eldorado,-36.30833333,146.5333333,Ovens River Basin
1214,407339,Reedy Creek at Gunbower Creek Offtake,-35.73693706,144.19077036,Loddon River Basin
1215,403209,Reedy Creek at Wangaratta North,-36.33212192,146.34450608,Ovens River Basin
1216,403221,Reedy Creek at Woolshed,-36.31093197,146.60117204,Ovens River Basin
1217,233603,Reedy Lake At Connewarre,-38.2084635,144.4281478,Barwon River Basin
1218,233270,Reedy Lake Inflow at Offtake,-38.21390975,144.41059498,Barwon River Basin
1219,233260,Retreat Ck at Ingleby,-38.30013795,143.9354278,Barwon River Basin
1220,415259,Richardson River at Banyena,-36.57132147,142.8254133,Wimmera River Basin
1221,415210,Richardson River at Banyena South,-36.625,142.816667,Wimmera River Basin
1222,415226,Richardson River at Carrs Plains,-36.74159539,142.7869477,Wimmera River Basin
1223,415257,Richardson River at Donald,-36.42840634,142.9841975,Wimmera River Basin
1224,415260,Richardson River at upstream of Richavon Weir,-36.50443978,142.881074,Wimmera River Basin
1225,415219,Richardson River at Warrandoke,-36.751,142.75944444,Wimmera River Basin
1226,406757,Richardsons Lagoon Outfall at Torrumbarry Estate,-36.02408507,144.5702187,Campaspe River Basin
1227,230204,Riddells Creek at Riddells Creek,-37.46477876,144.6721054,Maribyrnong River Basin
1228,226221,Rintoul Creek at Glengarry West,-38.14166667,146.5,Latrobe River Basin
1229,414716,Robinvale No 4 System Outfall at Pethard Road,-34.60445899,142.7407143,Murray Basin
1230,414717,Robinvale No 6 System Outfall at Malaya Road,-34.63663497,142.7013835,Murray Basin
1231,406759,Rochester No 14 Outfall at Cockbill Road,-36.18293126,144.6261688,Campaspe River Basin
1232,238705,Rocklands Channel at 13 Km. Site,-37.17,141.9366667,Glenelg River Basin
1233,238706,Rocklands Channel at downstream of Mt Talbot Ck Outfall,-37.03333333,141.98,Glenelg River Basin
1234,238708,Rocklands Channel at downstream of Mt. Talbot Ck Outfall (Pdc),-37.03333333,141.98,Glenelg River Basin
1235,238700,Rocklands Channel at Rocklands Reservoir,-37.2342674,141.9578508,Glenelg River Basin
1236,238707,Rocklands Channel at Toolondo Lake Inlet,-36.991616,141.9406626,Glenelg River Basin
1237,238711,Rocklands Channel Outfall at Mt Talbot Creek,-37.03207122,141.9818056,Glenelg River Basin
1238,402408,Rocky Creek at Bogong High Plains,-36.88333333,147.275,Kiewa River Basin
1239,222214,Rocky River at Near Orbost,-37.6352,148.6446,Snowy River Basin
1240,222222,Rocky River upstream of Ot The Weir,-37.62893922,148.6538508,Snowy River Basin
1241,402403,Rocky Valley Br. East Kiewa R at Above Junction,-36.81333333,147.2366667,Kiewa River Basin
1242,402402,Rocky Valley Br. East Kiewa R at Bogong High Plains,-36.87666667,147.295,Kiewa River Basin
1243,402600,Rocky Valley Reservoir Wq,-36.87471666,147.2923278,Kiewa River Basin
1244,222217,Rodger River at Jacksons Crossing,-37.41015604,148.3598666,Snowy River Basin
1245,405719,Rodney Main Drain at Warren,-36.21825013,145.1508551,Goulburn River Basin
1246,405720,Rodney Main Drain at Wells Creek,-36.18631464,145.1410759,Goulburn River Basin
1247,403217,Rose River at Matong North,-36.82063834,146.58239694,Ovens River Basin
1248,405241,Rubicon River at Rubicon,-37.29036608,145.8275646,Goulburn River Basin
1249,227249,Ruby Creek at Arawata,-38.40313777,145.8819819,Other
1250,426502,Rufus River at Lake Victoria Outlet,-34.04899517,141.2763523,Other
1251,229217,Running Creek at Arthurs Creek,-37.54166667,145.2233333,Yarra River Basin
1252,402206,Running Creek at Running Creek,-36.53931477,147.0442072,Kiewa River Basin
1253,404247,Ryans Creek upstream of Loombah Reservoir,-36.73041667,146.2261278,Broken River Basin
1254,404235,Ryans Creek upstream of Mccallsay Reservoir,-36.8188125,146.21849222,Broken River Basin
1255,405330,S Creek upstream of Murrindindi Rv Bull Ck Road Bridge Crossing,-37.45137493,145.5873042,Goulburn River Basin
1256,407362,Safes Lagoon at Safes Road,-35.689002,144.15704,Loddon River Basin
1257,409228,Saint Helena Swamp at V-Block,-35.77220761,144.9688575,Murray Basin
1258,235275,Salt Creek (Pool) Above Swamp at Denham Track,-38.39050925,144.086859941,Other
1259,235222,Salt Creek at Alcoa,-38.386024853,144.177481455,Other
1260,235276,Salt Creek at Denhams Track,-38.390490293,144.086460042,Other
1261,234214,Salt Creek at Rokewood,-37.87625553,143.685526,Other
1262,415263,Salt Creek East Branch at Great Western,-37.14494892,142.924407,Wimmera River Basin
1263,415264,Salt Creek West Branch at Great Western,-37.14517871,142.9241314,Wimmera River Basin
1264,230210,Saltwater Creek at Bullengarook,-37.47184802,144.5243124,Maribyrnong River Basin
1265,230221,Saltwater Creek at Saltwater Road,-37.47166667,144.4383333,Maribyrnong River Basin
